machine_id,timestamp,kwh,kw_demand,power_factor
Labeling_Machine_2,2026-06-20 11:45:00,0.0276,0.11,0.327
Palletizer_2,2026-06-20 11:45:00,0.0149,0.06,0.295
Solar_PV_System,2026-06-20 11:45:00,35.6353,142.54,0.99
CNC_Mill_1,2026-06-20 12:00:00,9.656,38.62,0.857
CNC_Lathe_1,2026-06-20 12:00:00,0.0277,0.11,0.391
Robotic_Welder_1,2026-06-20 12:00:00,1.5918,6.37,0.586
Pick_Place_1,2026-06-20 12:00:00,0.0286,0.11,0.337
Assembly_Conveyor_1,2026-06-20 12:00:00,0.0277,0.11,0.289
Injection_Molder_2,2026-06-20 12:00:00,0.0143,0.06,0.321
Thermoformer_2,2026-06-20 12:00:00,0.0219,0.09,0.198
Packaging_Robot_2,2026-06-20 12:00:00,0.0186,0.07,0.347
Labeling_Machine_2,2026-06-20 12:00:00,0.0339,0.14,0.267
Palletizer_2,2026-06-20 12:00:00,0.0266,0.11,0.217
Solar_PV_System,2026-06-20 12:00:00,37.5625,150.25,0.99
CNC_Mill_1,2026-06-20 12:15:00,1.974,7.9,0.575
CNC_Lathe_1,2026-06-20 12:15:00,0.0245,0.1,0.365
Robotic_Welder_1,2026-06-20 12:15:00,1.6247,6.5,0.46
Pick_Place_1,2026-06-20 12:15:00,0.0266,0.11,0.29
Assembly_Conveyor_1,2026-06-20 12:15:00,0.0162,0.06,0.347
Injection_Molder_2,2026-06-20 12:15:00,0.0266,0.11,0.27
Thermoformer_2,2026-06-20 12:15:00,0.0252,0.1,0.302
Packaging_Robot_2,2026-06-20 12:15:00,0.0184,0.07,0.324
Labeling_Machine_2,2026-06-20 12:15:00,0.0193,0.08,0.258
Palletizer_2,2026-06-20 12:15:00,0.03,0.12,0.318
Solar_PV_System,2026-06-20 12:15:00,39.2499,157.0,0.99
CNC_Mill_1,2026-06-20 12:30:00,1.9602,7.84,0.526
CNC_Lathe_1,2026-06-20 12:30:00,0.0244,0.1,0.265
Robotic_Welder_1,2026-06-20 12:30:00,1.5334,6.13,0.628
Pick_Place_1,2026-06-20 12:30:00,0.0262,0.1,0.42
Assembly_Conveyor_1,2026-06-20 12:30:00,0.0279,0.11,0.357
Injection_Molder_2,2026-06-20 12:30:00,0.0314,0.13,0.3
Thermoformer_2,2026-06-20 12:30:00,0.0325,0.13,0.312
Packaging_Robot_2,2026-06-20 12:30:00,0.0239,0.1,0.273
Labeling_Machine_2,2026-06-20 12:30:00,0.0196,0.08,0.411
Palletizer_2,2026-06-20 12:30:00,0.0246,0.1,0.352
Solar_PV_System,2026-06-20 12:30:00,37.4678,149.87,0.99
CNC_Mill_1,2026-06-20 12:45:00,2.0245,8.1,0.588
CNC_Lathe_1,2026-06-20 12:45:00,0.0264,0.11,0.229
Robotic_Welder_1,2026-06-20 12:45:00,1.7338,6.94,0.54
Pick_Place_1,2026-06-20 12:45:00,0.0236,0.09,0.331
Assembly_Conveyor_1,2026-06-20 12:45:00,0.0186,0.07,0.39
Injection_Molder_2,2026-06-20 12:45:00,0.0237,0.09,0.314
Thermoformer_2,2026-06-20 12:45:00,0.0237,0.09,0.305
Packaging_Robot_2,2026-06-20 12:45:00,0.0238,0.1,0.311
Labeling_Machine_2,2026-06-20 12:45:00,0.0194,0.08,0.249
Palletizer_2,2026-06-20 12:45:00,0.0227,0.09,0.35
Solar_PV_System,2026-06-20 12:45:00,37.3383,149.35,0.99
CNC_Mill_1,2026-06-20 13:00:00,1.9478,7.79,0.633
CNC_Lathe_1,2026-06-20 13:00:00,0.023,0.09,0.317
Robotic_Welder_1,2026-06-20 13:00:00,1.8204,7.28,0.593
Pick_Place_1,2026-06-20 13:00:00,0.0227,0.09,0.3
Assembly_Conveyor_1,2026-06-20 13:00:00,0.0235,0.09,0.297
Injection_Molder_2,2026-06-20 13:00:00,0.0264,0.11,0.395
Thermoformer_2,2026-06-20 13:00:00,0.0159,0.06,0.324
Packaging_Robot_2,2026-06-20 13:00:00,0.0201,0.08,0.247
Labeling_Machine_2,2026-06-20 13:00:00,0.0206,0.08,0.219
Palletizer_2,2026-06-20 13:00:00,0.0361,0.14,0.298
Solar_PV_System,2026-06-20 13:00:00,33.9991,136.0,0.99
CNC_Mill_1,2026-06-20 13:15:00,1.8767,7.51,0.522
CNC_Lathe_1,2026-06-20 13:15:00,0.0181,0.07,0.33
Robotic_Welder_1,2026-06-20 13:15:00,1.8883,7.55,0.559
Pick_Place_1,2026-06-20 13:15:00,0.0225,0.09,0.245
Assembly_Conveyor_1,2026-06-20 13:15:00,0.0233,0.09,0.397
Injection_Molder_2,2026-06-20 13:15:00,0.0221,0.09,0.407
Thermoformer_2,2026-06-20 13:15:00,0.0271,0.11,0.214
Packaging_Robot_2,2026-06-20 13:15:00,0.0198,0.08,0.301
Labeling_Machine_2,2026-06-20 13:15:00,0.0261,0.1,0.197
Palletizer_2,2026-06-20 13:15:00,0.0227,0.09,0.245
Solar_PV_System,2026-06-20 13:15:00,35.6631,142.65,0.99
CNC_Mill_1,2026-06-20 13:30:00,1.9879,7.95,0.527
CNC_Lathe_1,2026-06-20 13:30:00,0.0269,0.11,0.322
Robotic_Welder_1,2026-06-20 13:30:00,1.8146,7.26,0.559
Pick_Place_1,2026-06-20 13:30:00,0.0245,0.1,0.299
Assembly_Conveyor_1,2026-06-20 13:30:00,0.0263,0.11,0.333
Injection_Molder_2,2026-06-20 13:30:00,0.0207,0.08,0.309
Thermoformer_2,2026-06-20 13:30:00,0.0288,0.12,0.326
Packaging_Robot_2,2026-06-20 13:30:00,0.0266,0.11,0.266
Labeling_Machine_2,2026-06-20 13:30:00,0.0338,0.14,0.235
Palletizer_2,2026-06-20 13:30:00,0.0207,0.08,0.321
Solar_PV_System,2026-06-20 13:30:00,38.6284,154.51,0.99
CNC_Mill_1,2026-06-20 13:45:00,1.9886,7.95,0.527
CNC_Lathe_1,2026-06-20 13:45:00,0.0198,0.08,0.235
Robotic_Welder_1,2026-06-20 13:45:00,1.6024,6.41,0.546
Pick_Place_1,2026-06-20 13:45:00,0.0238,0.1,0.327
Assembly_Conveyor_1,2026-06-20 13:45:00,0.026,0.1,0.358
Injection_Molder_2,2026-06-20 13:45:00,0.025,0.1,0.289
Thermoformer_2,2026-06-20 13:45:00,0.0318,0.13,0.197
Packaging_Robot_2,2026-06-20 13:45:00,0.0277,0.11,0.271
Labeling_Machine_2,2026-06-20 13:45:00,0.013,0.05,0.34
Palletizer_2,2026-06-20 13:45:00,0.0281,0.11,0.331
Solar_PV_System,2026-06-20 13:45:00,36.2879,145.15,0.99
CNC_Mill_1,2026-06-20 14:00:00,1.9665,7.87,0.539
CNC_Lathe_1,2026-06-20 14:00:00,0.0359,0.14,0.296
Robotic_Welder_1,2026-06-20 14:00:00,1.6452,6.58,0.648
Pick_Place_1,2026-06-20 14:00:00,0.0276,0.11,0.347
Assembly_Conveyor_1,2026-06-20 14:00:00,0.0252,0.1,0.239
Injection_Molder_2,2026-06-20 14:00:00,0.0287,0.11,0.295
Thermoformer_2,2026-06-20 14:00:00,0.0267,0.11,0.285
Packaging_Robot_2,2026-06-20 14:00:00,0.0279,0.11,0.29
Labeling_Machine_2,2026-06-20 14:00:00,0.0255,0.1,0.248
Palletizer_2,2026-06-20 14:00:00,0.0373,0.15,0.317
Solar_PV_System,2026-06-20 14:00:00,33.0393,132.16,0.99
CNC_Mill_1,2026-06-20 14:15:00,2.0574,8.23,0.568
CNC_Lathe_1,2026-06-20 14:15:00,0.0239,0.1,0.347
Robotic_Welder_1,2026-06-20 14:15:00,2.0186,8.07,0.531
Pick_Place_1,2026-06-20 14:15:00,0.0218,0.09,0.343
Assembly_Conveyor_1,2026-06-20 14:15:00,0.024,0.1,0.289
Injection_Molder_2,2026-06-20 14:15:00,0.0203,0.08,0.245
Thermoformer_2,2026-06-20 14:15:00,0.0249,0.1,0.368
Packaging_Robot_2,2026-06-20 14:15:00,0.0271,0.11,0.26
Labeling_Machine_2,2026-06-20 14:15:00,0.0226,0.09,0.251
Palletizer_2,2026-06-20 14:15:00,0.035,0.14,0.269
Solar_PV_System,2026-06-20 14:15:00,32.0939,128.38,0.99
CNC_Mill_1,2026-06-20 14:30:00,1.8524,7.41,0.566
CNC_Lathe_1,2026-06-20 14:30:00,0.0284,0.11,0.303
Robotic_Welder_1,2026-06-20 14:30:00,1.5367,6.15,0.52
Pick_Place_1,2026-06-20 14:30:00,0.0195,0.08,0.281
Assembly_Conveyor_1,2026-06-20 14:30:00,0.0258,0.1,0.227
Injection_Molder_2,2026-06-20 14:30:00,0.0267,0.11,0.247
Thermoformer_2,2026-06-20 14:30:00,0.028,0.11,0.289
Packaging_Robot_2,2026-06-20 14:30:00,0.0205,0.08,0.317
Labeling_Machine_2,2026-06-20 14:30:00,0.0306,0.12,0.219
Palletizer_2,2026-06-20 14:30:00,0.0197,0.08,0.321
Solar_PV_System,2026-06-20 14:30:00,30.6992,122.8,0.99
CNC_Mill_1,2026-06-20 14:45:00,1.9685,7.87,0.568
CNC_Lathe_1,2026-06-20 14:45:00,0.0225,0.09,0.286
Robotic_Welder_1,2026-06-20 14:45:00,1.7038,6.82,0.442
Pick_Place_1,2026-06-20 14:45:00,0.0231,0.09,0.29
Assembly_Conveyor_1,2026-06-20 14:45:00,0.0303,0.12,0.394
Injection_Molder_2,2026-06-20 14:45:00,0.0221,0.09,0.27
Thermoformer_2,2026-06-20 14:45:00,0.0271,0.11,0.289
Packaging_Robot_2,2026-06-20 14:45:00,0.0273,0.11,0.313
Labeling_Machine_2,2026-06-20 14:45:00,0.0243,0.1,0.334
Palletizer_2,2026-06-20 14:45:00,0.0155,0.06,0.246
Solar_PV_System,2026-06-20 14:45:00,34.0064,136.03,0.99
CNC_Mill_1,2026-06-20 15:00:00,2.0525,8.21,0.506
CNC_Lathe_1,2026-06-20 15:00:00,0.0292,0.12,0.178
Robotic_Welder_1,2026-06-20 15:00:00,1.718,6.87,0.494
Pick_Place_1,2026-06-20 15:00:00,0.0363,0.15,0.326
Assembly_Conveyor_1,2026-06-20 15:00:00,0.0294,0.12,0.227
Injection_Molder_2,2026-06-20 15:00:00,0.0215,0.09,0.248
Thermoformer_2,2026-06-20 15:00:00,0.0307,0.12,0.187
Packaging_Robot_2,2026-06-20 15:00:00,0.0243,0.1,0.306
Labeling_Machine_2,2026-06-20 15:00:00,0.0171,0.07,0.405
Palletizer_2,2026-06-20 15:00:00,0.0197,0.08,0.271
Solar_PV_System,2026-06-20 15:00:00,24.0635,96.25,0.99
CNC_Mill_1,2026-06-20 15:15:00,1.9221,7.69,0.483
CNC_Lathe_1,2026-06-20 15:15:00,0.0295,0.12,0.258
Robotic_Welder_1,2026-06-20 15:15:00,1.7237,6.89,0.588
Pick_Place_1,2026-06-20 15:15:00,0.0256,0.1,0.287
Assembly_Conveyor_1,2026-06-20 15:15:00,0.0198,0.08,0.316
Injection_Molder_2,2026-06-20 15:15:00,0.0252,0.1,0.298
Thermoformer_2,2026-06-20 15:15:00,0.0242,0.1,0.171
Packaging_Robot_2,2026-06-20 15:15:00,0.0335,0.13,0.367
Labeling_Machine_2,2026-06-20 15:15:00,0.0287,0.11,0.33
Palletizer_2,2026-06-20 15:15:00,0.0247,0.1,0.242
Solar_PV_System,2026-06-20 15:15:00,26.8516,107.41,0.99
CNC_Mill_1,2026-06-20 15:30:00,2.0932,8.37,0.638
CNC_Lathe_1,2026-06-20 15:30:00,0.0243,0.1,0.34
Robotic_Welder_1,2026-06-20 15:30:00,1.5961,6.38,0.472
Pick_Place_1,2026-06-20 15:30:00,0.0277,0.11,0.294
Assembly_Conveyor_1,2026-06-20 15:30:00,0.0249,0.1,0.299
Injection_Molder_2,2026-06-20 15:30:00,0.023,0.09,0.284
Thermoformer_2,2026-06-20 15:30:00,0.0247,0.1,0.342
Packaging_Robot_2,2026-06-20 15:30:00,0.0236,0.09,0.258
Labeling_Machine_2,2026-06-20 15:30:00,0.0149,0.06,0.263
Palletizer_2,2026-06-20 15:30:00,0.0224,0.09,0.301
Solar_PV_System,2026-06-20 15:30:00,26.2444,104.98,0.99
CNC_Mill_1,2026-06-20 15:45:00,1.8989,7.6,0.54
CNC_Lathe_1,2026-06-20 15:45:00,0.0235,0.09,0.264
Robotic_Welder_1,2026-06-20 15:45:00,1.6776,6.71,0.511
Pick_Place_1,2026-06-20 15:45:00,0.0199,0.08,0.29
Assembly_Conveyor_1,2026-06-20 15:45:00,0.0223,0.09,0.29
Injection_Molder_2,2026-06-20 15:45:00,0.0283,0.11,0.265
Thermoformer_2,2026-06-20 15:45:00,0.0201,0.08,0.308
Packaging_Robot_2,2026-06-20 15:45:00,0.0192,0.08,0.255
Labeling_Machine_2,2026-06-20 15:45:00,0.0235,0.09,0.281
Palletizer_2,2026-06-20 15:45:00,0.027,0.11,0.26
Solar_PV_System,2026-06-20 15:45:00,27.6937,110.77,0.99
CNC_Mill_1,2026-06-20 16:00:00,1.9543,7.82,0.51
CNC_Lathe_1,2026-06-20 16:00:00,0.0265,0.11,0.347
Robotic_Welder_1,2026-06-20 16:00:00,2.0398,8.16,0.459
Pick_Place_1,2026-06-20 16:00:00,0.0346,0.14,0.373
Assembly_Conveyor_1,2026-06-20 16:00:00,0.0236,0.09,0.32
Injection_Molder_2,2026-06-20 16:00:00,0.0149,0.06,0.241
Thermoformer_2,2026-06-20 16:00:00,0.0155,0.06,0.344
Packaging_Robot_2,2026-06-20 16:00:00,0.0299,0.12,0.269
Labeling_Machine_2,2026-06-20 16:00:00,0.0169,0.07,0.36
Palletizer_2,2026-06-20 16:00:00,0.0255,0.1,0.314
Solar_PV_System,2026-06-20 16:00:00,18.6154,74.46,0.99
CNC_Mill_1,2026-06-20 16:15:00,2.0242,8.1,0.612
CNC_Lathe_1,2026-06-20 16:15:00,0.0229,0.09,0.294
Robotic_Welder_1,2026-06-20 16:15:00,1.7203,6.88,0.55
Pick_Place_1,2026-06-20 16:15:00,0.0251,0.1,0.321
Assembly_Conveyor_1,2026-06-20 16:15:00,0.0288,0.12,0.297
Injection_Molder_2,2026-06-20 16:15:00,0.0254,0.1,0.22
Thermoformer_2,2026-06-20 16:15:00,0.0266,0.11,0.351
Packaging_Robot_2,2026-06-20 16:15:00,0.0294,0.12,0.352
Labeling_Machine_2,2026-06-20 16:15:00,0.0275,0.11,0.196
Palletizer_2,2026-06-20 16:15:00,0.0227,0.09,0.324
Solar_PV_System,2026-06-20 16:15:00,18.4531,73.81,0.99
CNC_Mill_1,2026-06-20 16:30:00,2.0666,8.27,0.477
CNC_Lathe_1,2026-06-20 16:30:00,0.0259,0.1,0.286
Robotic_Welder_1,2026-06-20 16:30:00,1.8829,7.53,0.492
Pick_Place_1,2026-06-20 16:30:00,0.0225,0.09,0.277
Assembly_Conveyor_1,2026-06-20 16:30:00,0.0292,0.12,0.374
Injection_Molder_2,2026-06-20 16:30:00,0.0314,0.13,0.323
Thermoformer_2,2026-06-20 16:30:00,0.0213,0.09,0.375
Packaging_Robot_2,2026-06-20 16:30:00,0.0172,0.07,0.323
Labeling_Machine_2,2026-06-20 16:30:00,0.0336,0.13,0.34
Palletizer_2,2026-06-20 16:30:00,0.0286,0.11,0.366
Solar_PV_System,2026-06-20 16:30:00,17.84,71.36,0.99
CNC_Mill_1,2026-06-20 16:45:00,1.9391,7.76,0.543
CNC_Lathe_1,2026-06-20 16:45:00,0.0284,0.11,0.295
Robotic_Welder_1,2026-06-20 16:45:00,1.6355,6.54,0.495
Pick_Place_1,2026-06-20 16:45:00,0.0233,0.09,0.395
Assembly_Conveyor_1,2026-06-20 16:45:00,0.0171,0.07,0.249
Injection_Molder_2,2026-06-20 16:45:00,0.0242,0.1,0.414
Thermoformer_2,2026-06-20 16:45:00,0.0231,0.09,0.231
Packaging_Robot_2,2026-06-20 16:45:00,0.0252,0.1,0.302
Labeling_Machine_2,2026-06-20 16:45:00,0.0284,0.11,0.322
Palletizer_2,2026-06-20 16:45:00,0.029,0.12,0.244
Solar_PV_System,2026-06-20 16:45:00,17.8886,71.55,0.99
CNC_Mill_1,2026-06-20 17:00:00,1.9935,7.97,0.563
CNC_Lathe_1,2026-06-20 17:00:00,0.0288,0.12,0.392
Robotic_Welder_1,2026-06-20 17:00:00,1.5666,6.27,0.598
Pick_Place_1,2026-06-20 17:00:00,0.0262,0.1,0.299
Assembly_Conveyor_1,2026-06-20 17:00:00,0.0256,0.1,0.224
Injection_Molder_2,2026-06-20 17:00:00,0.0215,0.09,0.319
Thermoformer_2,2026-06-20 17:00:00,0.0158,0.06,0.36
Packaging_Robot_2,2026-06-20 17:00:00,0.025,0.1,0.268
Labeling_Machine_2,2026-06-20 17:00:00,0.0292,0.12,0.214
Palletizer_2,2026-06-20 17:00:00,0.0297,0.12,0.243
Solar_PV_System,2026-06-20 17:00:00,8.5173,34.07,0.99
CNC_Mill_1,2026-06-20 17:15:00,2.085,8.34,0.51
CNC_Lathe_1,2026-06-20 17:15:00,0.0217,0.09,0.231
Robotic_Welder_1,2026-06-20 17:15:00,1.7646,7.06,0.575
Pick_Place_1,2026-06-20 17:15:00,0.0264,0.11,0.352
Assembly_Conveyor_1,2026-06-20 17:15:00,0.0216,0.09,0.269
Injection_Molder_2,2026-06-20 17:15:00,0.0161,0.06,0.299
Thermoformer_2,2026-06-20 17:15:00,0.0212,0.08,0.314
Packaging_Robot_2,2026-06-20 17:15:00,0.0257,0.1,0.298
Labeling_Machine_2,2026-06-20 17:15:00,0.0331,0.13,0.375
Palletizer_2,2026-06-20 17:15:00,0.0277,0.11,0.301
Solar_PV_System,2026-06-20 17:15:00,9.1622,36.65,0.99
CNC_Mill_1,2026-06-20 17:30:00,1.838,7.35,0.493
CNC_Lathe_1,2026-06-20 17:30:00,0.0344,0.14,0.277
Robotic_Welder_1,2026-06-20 17:30:00,1.6865,6.75,0.559
Pick_Place_1,2026-06-20 17:30:00,0.0215,0.09,0.302
Assembly_Conveyor_1,2026-06-20 17:30:00,0.0372,0.15,0.307
Injection_Molder_2,2026-06-20 17:30:00,0.026,0.1,0.221
Thermoformer_2,2026-06-20 17:30:00,0.0308,0.12,0.272
Packaging_Robot_2,2026-06-20 17:30:00,0.0309,0.12,0.377
Labeling_Machine_2,2026-06-20 17:30:00,0.0288,0.12,0.231
Palletizer_2,2026-06-20 17:30:00,0.0192,0.08,0.312
Solar_PV_System,2026-06-20 17:30:00,9.4002,37.6,0.99
CNC_Mill_1,2026-06-20 17:45:00,2.0484,8.19,0.528
CNC_Lathe_1,2026-06-20 17:45:00,0.0301,0.12,0.307
Robotic_Welder_1,2026-06-20 17:45:00,1.8345,7.34,0.552
Pick_Place_1,2026-06-20 17:45:00,0.027,0.11,0.323
Assembly_Conveyor_1,2026-06-20 17:45:00,0.0272,0.11,0.362
Injection_Molder_2,2026-06-20 17:45:00,0.0331,0.13,0.348
Thermoformer_2,2026-06-20 17:45:00,0.0301,0.12,0.309
Packaging_Robot_2,2026-06-20 17:45:00,0.0253,0.1,0.351
Labeling_Machine_2,2026-06-20 17:45:00,0.023,0.09,0.323
Palletizer_2,2026-06-20 17:45:00,0.0263,0.11,0.268
Solar_PV_System,2026-06-20 17:45:00,8.1948,32.78,0.99
CNC_Mill_1,2026-06-20 18:00:00,2.0067,8.03,0.575
CNC_Lathe_1,2026-06-20 18:00:00,0.0236,0.09,0.331
Robotic_Welder_1,2026-06-20 18:00:00,1.94,7.76,0.545
Pick_Place_1,2026-06-20 18:00:00,0.022,0.09,0.231
Assembly_Conveyor_1,2026-06-20 18:00:00,0.0184,0.07,0.327
Injection_Molder_2,2026-06-20 18:00:00,0.0326,0.13,0.262
Thermoformer_2,2026-06-20 18:00:00,0.0332,0.13,0.346
Packaging_Robot_2,2026-06-20 18:00:00,0.0187,0.07,0.247
Labeling_Machine_2,2026-06-20 18:00:00,0.0266,0.11,0.321
Palletizer_2,2026-06-20 18:00:00,0.036,0.14,0.207
Solar_PV_System,2026-06-20 18:00:00,1.048,4.19,0.99
CNC_Mill_1,2026-06-20 18:15:00,1.9457,7.78,0.578
CNC_Lathe_1,2026-06-20 18:15:00,0.0163,0.07,0.25
Robotic_Welder_1,2026-06-20 18:15:00,1.9387,7.75,0.564
Pick_Place_1,2026-06-20 18:15:00,0.0309,0.12,0.287
Assembly_Conveyor_1,2026-06-20 18:15:00,0.018,0.07,0.211
Injection_Molder_2,2026-06-20 18:15:00,0.0272,0.11,0.313
Thermoformer_2,2026-06-20 18:15:00,0.0223,0.09,0.288
Packaging_Robot_2,2026-06-20 18:15:00,0.0227,0.09,0.384
Labeling_Machine_2,2026-06-20 18:15:00,0.0245,0.1,0.242
Palletizer_2,2026-06-20 18:15:00,0.0184,0.07,0.252
Solar_PV_System,2026-06-20 18:15:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 18:30:00,2.013,8.05,0.493
CNC_Lathe_1,2026-06-20 18:30:00,0.0201,0.08,0.338
Robotic_Welder_1,2026-06-20 18:30:00,1.7779,7.11,0.587
Pick_Place_1,2026-06-20 18:30:00,0.0238,0.1,0.34
Assembly_Conveyor_1,2026-06-20 18:30:00,0.019,0.08,0.289
Injection_Molder_2,2026-06-20 18:30:00,0.0129,0.05,0.342
Thermoformer_2,2026-06-20 18:30:00,0.0251,0.1,0.31
Packaging_Robot_2,2026-06-20 18:30:00,0.0257,0.1,0.3
Labeling_Machine_2,2026-06-20 18:30:00,0.0252,0.1,0.275
Palletizer_2,2026-06-20 18:30:00,0.0215,0.09,0.312
Solar_PV_System,2026-06-20 18:30:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 18:45:00,2.1301,8.52,0.5
CNC_Lathe_1,2026-06-20 18:45:00,0.0245,0.1,0.316
Robotic_Welder_1,2026-06-20 18:45:00,1.6814,6.73,0.608
Pick_Place_1,2026-06-20 18:45:00,0.0252,0.1,0.296
Assembly_Conveyor_1,2026-06-20 18:45:00,0.0285,0.11,0.38
Injection_Molder_2,2026-06-20 18:45:00,0.0249,0.1,0.29
Thermoformer_2,2026-06-20 18:45:00,0.0296,0.12,0.352
Packaging_Robot_2,2026-06-20 18:45:00,0.0162,0.06,0.295
Labeling_Machine_2,2026-06-20 18:45:00,0.0224,0.09,0.242
Palletizer_2,2026-06-20 18:45:00,0.0171,0.07,0.306
Solar_PV_System,2026-06-20 18:45:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 19:00:00,1.8939,7.58,0.614
CNC_Lathe_1,2026-06-20 19:00:00,0.0338,0.14,0.331
Robotic_Welder_1,2026-06-20 19:00:00,1.83,7.32,0.57
Pick_Place_1,2026-06-20 19:00:00,0.0182,0.07,0.318
Assembly_Conveyor_1,2026-06-20 19:00:00,0.0355,0.14,0.314
Injection_Molder_2,2026-06-20 19:00:00,0.0264,0.11,0.245
Thermoformer_2,2026-06-20 19:00:00,0.0278,0.11,0.35
Packaging_Robot_2,2026-06-20 19:00:00,0.0273,0.11,0.257
Labeling_Machine_2,2026-06-20 19:00:00,0.0206,0.08,0.373
Palletizer_2,2026-06-20 19:00:00,0.0214,0.09,0.297
Solar_PV_System,2026-06-20 19:00:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 19:15:00,1.854,7.42,0.551
CNC_Lathe_1,2026-06-20 19:15:00,0.0256,0.1,0.308
Robotic_Welder_1,2026-06-20 19:15:00,1.9452,7.78,0.562
Pick_Place_1,2026-06-20 19:15:00,0.0256,0.1,0.31
Assembly_Conveyor_1,2026-06-20 19:15:00,0.0307,0.12,0.353
Injection_Molder_2,2026-06-20 19:15:00,0.0269,0.11,0.341
Thermoformer_2,2026-06-20 19:15:00,0.0246,0.1,0.377
Packaging_Robot_2,2026-06-20 19:15:00,0.0269,0.11,0.253
Labeling_Machine_2,2026-06-20 19:15:00,0.0285,0.11,0.29
Palletizer_2,2026-06-20 19:15:00,0.03,0.12,0.321
Solar_PV_System,2026-06-20 19:15:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 19:30:00,1.9916,7.97,0.531
CNC_Lathe_1,2026-06-20 19:30:00,0.0215,0.09,0.36
Robotic_Welder_1,2026-06-20 19:30:00,1.8537,7.41,0.597
Pick_Place_1,2026-06-20 19:30:00,0.0254,0.1,0.238
Assembly_Conveyor_1,2026-06-20 19:30:00,0.0157,0.06,0.321
Injection_Molder_2,2026-06-20 19:30:00,0.0189,0.08,0.354
Thermoformer_2,2026-06-20 19:30:00,0.0349,0.14,0.299
Packaging_Robot_2,2026-06-20 19:30:00,0.0292,0.12,0.286
Labeling_Machine_2,2026-06-20 19:30:00,0.0277,0.11,0.352
Palletizer_2,2026-06-20 19:30:00,0.0266,0.11,0.241
Solar_PV_System,2026-06-20 19:30:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 19:45:00,2.0688,8.28,0.481
CNC_Lathe_1,2026-06-20 19:45:00,0.0207,0.08,0.407
Robotic_Welder_1,2026-06-20 19:45:00,1.8684,7.47,0.556
Pick_Place_1,2026-06-20 19:45:00,0.0351,0.14,0.281
Assembly_Conveyor_1,2026-06-20 19:45:00,0.0296,0.12,0.357
Injection_Molder_2,2026-06-20 19:45:00,0.0119,0.05,0.303
Thermoformer_2,2026-06-20 19:45:00,0.0345,0.14,0.312
Packaging_Robot_2,2026-06-20 19:45:00,0.0343,0.14,0.36
Labeling_Machine_2,2026-06-20 19:45:00,0.0223,0.09,0.257
Palletizer_2,2026-06-20 19:45:00,0.0272,0.11,0.255
Solar_PV_System,2026-06-20 19:45:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 20:00:00,2.0511,8.2,0.57
CNC_Lathe_1,2026-06-20 20:00:00,0.0193,0.08,0.259
Robotic_Welder_1,2026-06-20 20:00:00,1.9711,7.88,0.5
Pick_Place_1,2026-06-20 20:00:00,0.0311,0.12,0.33
Assembly_Conveyor_1,2026-06-20 20:00:00,0.0274,0.11,0.315
Injection_Molder_2,2026-06-20 20:00:00,0.0304,0.12,0.324
Thermoformer_2,2026-06-20 20:00:00,0.0222,0.09,0.283
Packaging_Robot_2,2026-06-20 20:00:00,0.0297,0.12,0.399
Labeling_Machine_2,2026-06-20 20:00:00,0.0278,0.11,0.275
Palletizer_2,2026-06-20 20:00:00,0.0314,0.13,0.284
Solar_PV_System,2026-06-20 20:00:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 20:15:00,1.9904,7.96,0.509
CNC_Lathe_1,2026-06-20 20:15:00,0.019,0.08,0.248
Robotic_Welder_1,2026-06-20 20:15:00,1.6528,6.61,0.487
Pick_Place_1,2026-06-20 20:15:00,0.0246,0.1,0.352
Assembly_Conveyor_1,2026-06-20 20:15:00,0.0303,0.12,0.261
Injection_Molder_2,2026-06-20 20:15:00,0.0272,0.11,0.259
Thermoformer_2,2026-06-20 20:15:00,0.0331,0.13,0.343
Packaging_Robot_2,2026-06-20 20:15:00,0.0209,0.08,0.332
Labeling_Machine_2,2026-06-20 20:15:00,0.0224,0.09,0.317
Palletizer_2,2026-06-20 20:15:00,0.0329,0.13,0.345
Solar_PV_System,2026-06-20 20:15:00,0.0,0.0,0.99
CNC_Mill_1,2026-06-20 20:30:00,1.9301,7.72,0.548
CNC_Lathe_1,2026-06-20 20:30:00,0.0249,0.1,0.291
Robotic_Welder_1,2026-06-20 20:30:00,1.8502,7.4,0.507
Pick_Place_1,2026-06-20 20:30:00,0.0254,0.1,0.181
Assembly_Conveyor_1,2026-06-20 20:30:00,0.0284,0.11,0.389
Injection_Molder_2,2026-06-20 20:30:00,0.0189,0.08,0.33
Thermoformer_2,2026-06-20 20:30:00,0.0251,0.1,0.295
Packaging_Robot_2,2026-06-20 20:30:00,0.025,0.1,0.342
Labeling_Machine_2,2026-06-20 20:30:00,0.0186,0.07,0.248
Palletizer_2,2026-06-20 20:30:00,0.0213,0.09,0.289
